Timestamp,Date,Ethereum,Terra,Fantom,BSC,Avalanche,Solana,Tron,Polygon,Cronos,Arbitrum,Waves,Osmosis,Klaytn,DefiChain,Harmony,Kava,Astar,Ronin,Elrond,Heco,Parallel,Aurora,Moonriver,Celo,Optimism,Mixin,Metis,Gnosis,EOS,Theta,Thorchain,Telos,Cardano,Oasis,Fusion,Moonbeam,Bitcoin,Near,RSK,Stacks,OKExChain,NEO,IoTeX,Tezos,Algorand,Secret,Icon,Godwoken,Sifchain,Everscale,Boba,Songbird,Wanchain,KCC,Ontology,Stellar,Velas,Karura,smartBCH,Fuse,Sora,Ultra,VeChain,Kardia,Zilliqa,Shiden,CSC,Energi,Nuls,Callisto,Elastos,ThunderCore,Wax,Nahmii,Genshiro,Ergo,Meter,TomoChain,Syscoin,EnergyWeb,Lamden,Conflux,Ubiq,XDC,Polis,Binance,CosmosHub,Hoo,Polkadot,ZYX,Curio,HPB,GoChain,Kusama,Liquidchain,Palm,Bittorrent,EthereumClassic,zkSync
1625875200,10/07/2021,85960294253.24611,3724478224.775965,265162965.16546595,14893770943.822477,198339680.2646209,977200273.1330976,1811335503.5805216,5846875265.057207,,,862383009.6224887,92444260.65194762,,,59377382.24250333,265237425.20347467,,,,1916121635.9521654,,,87581485.90575032,338910011.26612175,5587.154815958341,,,25505770.51186685,,,138196266.3964682,,,,,,59827437.12,,84365951.33337764,,13469198.038897645,131562647.19780445,,,18668705.03522269,20090004.14603021,,,5565584.27,,,,62108382.101905346,,188237107.27,,,,,,,,,15026557.04688635,57219982.48901089,,,6562946.599095091,10579738,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625961600,11/07/2021,87092292889.05156,3809071316.9760265,268674996.8478278,14879286872.082123,186589527.5706006,984056155.7477785,1831699881.3028412,6162135668.323744,,,803976580.6320323,91019856.56424834,,,61442645.47756457,272448920.90851694,,,,1884501416.894732,,,87827463.56815808,343065254.84967524,10613.554510990798,,,25672386.53535597,,,136688658.686187,,,,,,61621730.08,,85619835.40916477,,14050248.518651567,133010712.18599746,,,20098994.798978418,19744183.353208557,,,5750544.94,,,,62137789.580895826,,192604356.96,,,,,,,,,15603968.483073672,57746934.19386342,,,6562946.599095091,11781367,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626048000,12/07/2021,86013293369.62622,3711927199.422113,262504229.1010049,15102921064.750744,189083884.14383084,958860623.0072985,1827577540.0029387,5868933769.3116045,,,800126872.4221822,82695829.0480274,,,64328926.00730609,268284245.10089874,,,,1911932911.9547634,,,87879404.89733604,341027801.5949295,10627.874953221897,,,24656175.775527645,,,137083653.95175853,,,,,,59868830.58,,83851917.45013733,,13371667.489052124,131836748.34393764,,,19879357.83543823,19712770.80122703,,,5360260.64,,,,61777976.66954312,,200692751.32,,,,,,,,,17563662.174269892,56471006.61104482,,,6562946.599095091,10544710,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626134400,13/07/2021,84165232460.67305,3620179913.338971,259330195.31968352,14734830620.170538,184833427.95410177,945382416.5688723,1820447823.1546674,5597630800.052522,,,784049686.4659097,76192179.34293716,,,64509708.27617757,265683563.50383306,,,,1967010281.5742695,,,87658841.92944357,344158608.1724726,11239.132302418611,,,24899365.615158524,,,135884189.88034153,,,,,,59025775.769999996,,82030562.03323221,,12658571.025975944,132563529.40628839,,,20485048.40771012,19528385.224297673,,,5335494.27,,,,60722306.00719316,,202094577.05,,,,,,,,,17412518.412083928,51513636.632527895,,,6562946.599095091,10148316,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220800,14/07/2021,83471610492.52946,3637163176.7559204,260114187.8029335,14647156169.75307,172194408.80916518,955063868.4393728,1792600463.3286862,5679537734.52621,,,758039845.2450604,71775301.22367997,,,66179086.65911283,265179999.43629143,,,,1908663862.7802105,,,87532899.56652898,335722547.5044781,69114814.65187985,,,24865757.38561074,,,135197400.01946914,,,,,,60375185.089999996,,82037337.66537416,,12062206.937482389,130672008.16975695,,,21013744.278472498,18697449.25439643,,,5164707.42,,,,60578564.420913905,,200417415.45,,,,,,,,,17735286.419468846,53201984.36281771,,,6562946.599095091,10558581,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626307200,15/07/2021,82706441583.50424,3558380353.2555237,266950810.98085698,13599360034.277378,168392736.45341325,904878616.0594003,1775349186.0778284,5533115321.0997925,,,762242216.9027094,69049733.66581042,,,72030831.53022578,263167901.69528842,,,,1910449736.1460881,,,87377325.45301385,321712509.476438,67351920.29945245,,,24820606.028540276,,,119739651.78753649,,,,,,58877684.32,,78632650.51845759,,11613237.046815649,125120854.8740076,,,20309484.55541959,18542348.858693086,,,5412289.18,,,,59607806.74646157,,197007067.2,,,,,,,,,17858467.70312037,50132422.44193598,,,6562946.599095091,10634958,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626393600,16/07/2021,80351439811.50302,3569476675.8541913,260965771.14715636,13122715296.743353,161081846.34909075,898533561.7281814,1742346722.0074258,5334403855.941342,,,733610540.9917828,68879494.855462,,,70918819.15275759,259209985.41817617,,,,1880698182.4827077,,,87498472.88965335,311792610.5872354,63002451.49692075,,,25041495.02907484,,,101059831.59885404,,,,,,58742076.25,,77460728.2643384,,11585186.132320618,121186878.81972477,,,19635144.50397033,17971262.328512743,,,4331698.11,,,,59390261.20884432,,195836855.63,,,,,,,,,18854917.055560317,44991532.25322208,,,6562946.599095091,10591429,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626480000,17/07/2021,80640621426.42078,3554784847.6633387,257644164.48462003,12807224461.732586,162740828.51123545,993157075.3389009,1679050595.2649534,5713539294.770869,,,751028609.572512,68301299.29085444,,,70478978.19420296,263933249.99263594,,,,1870153158.9074397,,,86892402.31755053,285329793.1199914,63224770.63996316,,,24783732.789538465,,,104642170.32123026,,,,,,59238991.2,,77805722.3235844,,11959605.778140817,121358225.66663855,,,19682245.851559516,17058896.807590924,,,4571322.67,,,,58708898.718182355,,197428362.81,,,,,,36622691.322680704,,,18814928.320719313,43979026.547604725,,,6562946.599095091,10410716,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626566400,18/07/2021,81265126991.34567,3602116270.164272,258526412.4157251,13130158566.07028,160881839.72478944,1003905971.2514783,1677891727.766062,5834713662.006076,,,736935283.7803829,73551432.25379977,,,70182873.4377682,270086504.56550616,,,,1881517049.3611674,,,87273424.78229262,280660476.9887216,63813158.87906583,,,24856880.61617671,,,104642119.55494638,,,,,,59543358.57,,78618716.84824254,,9489539.844332738,121931818.74835205,,,20399361.424026795,17223010.85273903,,,4773959.28,,,,58885888.682124525,,208038370.96,,,,,,36710224.334744595,,,18557320.602684986,44867810.75496873,,,6562946.599095091,10352655,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626652800,19/07/2021,80662640454.33206,3454952059.66799,253404191.5505617,12776416677.671253,153550393.43153897,975376491.1252465,1703419834.6279082,5610925863.750228,,,741655283.1876904,67465636.25314586,,,71467068.85917464,259952211.7347449,,,,1922618395.8242655,,,87460069.05030243,294816632.99783444,60474342.05590039,,,24560223.433670208,,,104586903.12674266,,,,,,58260447.84,,75964438.68560952,,9089889.87059297,115461470.68013833,,,19048609.780896068,17648681.620636255,,,4639417.11,,,,57955644.76435754,,205797531.13,,,,,,35534293.47161224,,,19675179.242193002,40856958.68621876,,,6562946.599095091,10391407,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626739200,20/07/2021,78651241756.05807,3445368871.44455,246035454.39058444,12797960448.403553,136799044.79425815,965248859.8657179,1652652451.9917464,5378928057.475436,,,727983967.8752697,63185899.269096,,,67659369.02039446,250045088.58879417,,,,2161527445.7107697,,,87024892.13258669,285445718.5813877,56591960.0540376,,,23539820.144321278,,,102641842.38002078,,,,,,56418363.04,,73549443.00865547,,7887082.132550139,109977939.37234972,,,17868948.21916301,17269695.867786355,,,4133642.93,,,,56870765.71175252,,201957141.82,,,,,,30848146.625824913,,,20218814.878679413,34519277.82266495,,,6562946.599095091,10285145,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626825600,21/07/2021,79103416694.1885,3593094879.742202,251463972.6552144,13082892853.41936,145574111.10978803,1006128684.8155056,1534562112.5139952,5336404031.759286,,,674249316.1539586,74395436.83632097,,,66171552.81158527,271868979.40050304,,,,2136717070.4777281,,,86726375.47175223,267283206.8601796,61495100.24888642,,,24400874.73383262,,,102756745.3345594,,,,,,61208441.970000006,,78182773.6606985,,9068484.15404799,117773662.3962133,,,19988868.329303894,16406818.035009485,,,4751690.77,,,,58327889.17919761,,208618732.1,,,,,,28760570.92628895,,,20753220.97942936,39099532.900982894,,,6562946.599095091,9834209,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626912000,22/07/2021,82480062215.02037,3707605572.4348164,270850160.03725076,13527675342.836905,154605809.64453185,1035146627.4369948,1641563623.6789966,5537626102.465725,,,717755660.1737711,77997342.69922262,,,70460017.66058713,281398563.7385922,,,,2209752345.783179,,,87240805.43946527,287813432.4649491,63983813.82671957,,,24143621.098255407,,,101753995.18032151,,,,,,62715960,,80639155.55152161,,9159958.8114209,120235221.55583127,,,20945128.714567833,18247216.56093699,,,4717820.08,,,,58287633.43241124,,205349470.42,,,,,,35803148.29370295,,,22077595.276312865,41728769.75908628,,,6562946.599095091,10256591,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626998400,23/07/2021,83205421434.24937,3797239219.4847984,281732141.5898225,14076907370.86143,156555693.531809,1067040153.971062,1669790660.9620295,5821291680.944546,,,799311013.3235056,80281510.24565947,,,69105239.50633532,290552565.20987654,,,,2253474922.754509,,,87282837.10734987,289998343.8332679,65043956.8964042,,,30146457.227577645,,,101753995.18032151,,,,,,65573382.4,,82064015.31571457,,9384268.387987226,123319523.55117215,,,21418891.649581674,18783579.14907665,,,5113664.73,,,,58378106.11388722,,197486382.92,,,,,,35224663.920034185,,,22050210.850889523,41659021.26269064,,,6562946.599095091,9878735,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627084800,24/07/2021,84854849668.41162,3934992237.4930506,290216744.15476435,14511419913.059988,159623498.23202816,1102676063.4189608,1694549555.2079523,5975291047.283295,,,810866254.1071426,82426743.27304675,,,69549303.91447835,302888813.9578172,,,,2222621031.4513335,,,87264659.63494645,295706993.9590107,63937263.65516238,,,32394372.365446158,,,101751586.48354754,,,,,,67491005.48,,84810621.2633115,,9429549.160434099,127578883.82290742,,,21335484.784831263,19910780.737028196,,,5275179.72,,,,58715318.667717904,,202404094.19,,,,,,35871311.23716084,,,21513159.08380274,43340798.33027693,,,6562946.599095091,9832294,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627171200,25/07/2021,85786021607.7407,3914917268.6447334,294583763.43005663,15003106735.095116,160479913.2925564,1118717089.9388957,1742455079.3595753,6056062547.940947,,,843675161.9650048,84955101.27072488,,,71891644.93319069,306955100.07430226,,,,2273295458.5109954,,,87631507.49363658,306611958.689221,62701473.47859837,,,32449253.915340476,,,101751586.48354754,,,,,,69159854.96,,86696246.6349087,,8996445.802719802,128377662.61366639,,,22519248.921134233,20064656.24748329,,,5119975.86,,,,58780231.165515654,,205676985.41,,,,,,37056563.8754027,,,20653009.791382883,50055581.078123465,,,6562946.599095091,9994405,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627257600,26/07/2021,87423180704.48723,3944620449.453207,298281686.1909045,15254831103.1225,163799404.3824166,1132755011.4870918,1768173746.2874415,6125697880.161714,,,867057546.9027741,85656715.76028575,,,73583461.32462154,310259545.051352,,,,2268554067.7528524,,,87528267.27027543,303046106.5157515,71199768.71495576,,,34772460.71520445,,,101751586.48354754,,,,,,75225406.62,,91707006.71665591,,10346146.214089435,135897710.35261026,,,21133591.282584462,20943665.197293125,,,5518133.09,,,,59775224.95114842,,207845662.46,,,,,,37798991.1471,,,18985675.411487147,49801131.87364535,,,6562946.599095091,9985919,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627344000,27/07/2021,86615128484.90344,4104255822.0899153,306653731.03905314,15664009236.833023,163061828.5047303,1158114324.8197474,2399927757.5473886,6176323235.994869,,,845150015.8715186,87189228.89195333,,,71283846.7422277,319141559.0848022,,,,2224123394.7782974,,,88071714.11457191,330697040.38225263,69318430.91849932,,,37586664.41369791,,,101751586.48354754,,,,,,79150030.46,,93645530.90710315,,13108336.162173701,140420484.16757965,,,21751422.385093603,20353567.636113755,,,5840990.6,,,,60201805.31787318,,210891357.95,,,,,,39745708.53242696,,,22026893.86254775,50762520.731099024,,,6562946.599095091,10023359,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627430400,28/07/2021,87794415855.14682,4360693721.515162,303038245.0289918,15844830406.117207,169591206.91730464,1202337616.8883371,2388574643.791641,6217725774.948165,,,846830662.0163581,88176114.41351943,,,70329375.48295383,323451840.57298446,,,,2106059837.4560528,,,88483519.89471458,313654547.95222616,69427880.90708694,,,37736753.66844143,,,101751586.48354754,,,,,,81821946.75,,95579171.3596166,,13258978.215784008,142550292.0715391,,,21532380.142037977,21759185.126130097,,,6087739.16,,,,60363500.34351383,,211461495.07,,,,,,39944747.86100823,,,22898894.98129211,50027183.29379619,,,6562946.599095091,10367485,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627516800,29/07/2021,87443506000.51088,4398473342.519492,310871119.66839784,15843142520.731241,168580963.12042138,1270170559.3635688,2422299960.597043,6130543970.3126745,,,897175530.123565,90060947.5404578,,,66046713.03901969,327890091.26390773,,,,2116141009.8947182,,,88651546.47546744,328967071.8532936,74459750.408849,,,38160073.9538234,,,101751586.48354754,,,,,,82357228.14,,96307474.76453668,,13366254.233198417,144790286.11141235,,,21898534.685875155,21452443.360389885,,,12473553.94,,,,60472251.36624828,,215226025.72,,,,,,43273065.65,,,25462394.632078,51313069.58624326,,,6562946.599095091,9687730,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627603200,30/07/2021,89279229385.20587,4356853696.401408,315471517.6475749,15819511911.754572,178335415.65588823,1332502443.977608,2422432715.9103327,6279676463.547387,,,905614484.538972,92932833.14559464,,,69212239.67625159,331535681.57153904,,,,1952248400.7627797,,,87816864.75089851,338375995.86245614,76901664.26234873,,,38904105.19491629,,,101751586.48354754,,,,,,85316303.41999999,,97775151.18935305,,15066058.541957779,157797828.2810919,,,21916588.452459753,22023926.573028166,,,12473553.94,,,,62605063.21759868,,182370198.9,,,,,,47525986.952003546,,,28342954.87395954,53261944.450937875,,,6826811.084116953,10422502,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627689600,31/07/2021,91096303147.50996,4356223651.2869,318761861.4841862,15897941703.11259,184379145.70637092,1388315517.395895,2436041425.1560073,6460860936.422879,,,938985694.8657562,96970217.99361192,,,69699494.09144932,336789758.9446426,,,,1791719281.6363645,,,88097922.23862186,329930659.3786012,81756292.38116926,,,38688537.549822815,,,101751586.48354754,,,,,,87944800.19000001,,100459561.14304197,,16241689.107563436,166903856.18263543,,,21772274.511182092,22369077.32832663,,,12473553.94,,,,62424813.80007088,,188260399,,,,,,48571195.84785242,,,28186167.659145895,55312518.29105445,,,6799028.625593849,10087426,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627776000,01/08/2021,92662189005.58116,4517990045.2612,309245855.0271705,15818399137.535315,178396815.2851225,1366147939.886127,2509194571.5110464,6540940775.961608,,,949244761.2021517,95789758.11737487,,,71204496.28336456,332826039.25591445,,,,1861088820.2261934,,,88557445.75106457,339225489.97567886,81343367.89606509,,,38788979.165170744,,,101751586.48354754,,,,,,85431236.7,,99237506.20732445,,15961952.806554994,157695477.39843565,,,21182514.32760045,23067576.723383777,,,12473553.94,,,,62233598.73757575,,183575103.71,,,,,,50736569.348317154,,,28714691.460623804,54490842.41431238,,,6725190.85956959,10302400,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627862400,02/08/2021,92736615417.75706,4635659021.723198,308026239.8821621,15742181963.446991,180150320.45705765,1397409603.4735997,2527931083.0008097,6519905957.22266,,,910950239.657893,98121077.09870033,,,69107813.45587532,333457520.3794817,,,,1847023817.2498438,,,88781422.90833902,342170171.6077732,78025989.06204264,,,39205330.071946785,,,101751586.48354754,,,,,,84070419.94,,96729626.66234602,,26334975.653847173,160660710.2141438,,,21288411.684035663,23506501.00235221,,,12473553.94,,,,64616259.65938467,,185746723.84,,,,,,52371420.46092204,,,27524379.625487234,56214376.69897512,,,6490061.530724299,10424795,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627948800,03/08/2021,92162695378.62483,4967166545.296374,303478320.05877227,15062575515.102047,174172398.22290695,1407556739.4142635,2530860592.0014153,6486675626.002825,,,915542255.348805,98349207.86716096,,,68414737.99385753,335595689.9434897,,,,1856454860.8296514,,,88586416.00363638,328281803.50012183,75643836.50299264,,,39086957.31598382,,,101751586.48354754,,,,,,82830130.25999999,,94483660.13514608,,22603519.455141284,155862056.4321303,,,21736992.099261265,23264267.555548772,,,12473553.94,,,,62623678.0860474,,185487328.19,,,,,,54555107.33459711,,,27164374.221967515,54700615.229610205,,,6237283.652194814,10127162,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628035200,04/08/2021,93220208201.51802,4935198398.276131,313359093.33279467,16026244820.872484,183388897.16820183,1451938386.4555743,2518051391.4675493,6229843421.0947695,,,917733671.7912877,101904155.08665152,,,77544587.83610545,341940120.9889979,,,,1888825973.2014081,,,88434934.58110194,326446770.46042985,77901296.78735767,,,38788369.087052286,,,101751586.48354754,,,,,,85851158.60000001,,98112406.09918797,,20398379.214348488,164260833.4249078,,,21958997.28228078,22038310.9913616,,,12473553.94,,,,64098606.49097009,,189758517.94,,,,,,52096073.61289134,,,27456388.419698846,55248931.72719485,,,6635807.249230218,10263773,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628121600,05/08/2021,96046700331.21507,4950642743.300726,321706287.1275642,16435768668.823528,185738129.96259487,1526253889.9547122,2743992254.360264,6364383004.521956,,,926654689.5799612,103785071.43434578,,,81583370.11018273,345963796.144953,,,,1860197888.2920434,,,88535358.14120534,349273316.7930746,87392518.28686966,,,35962836.75599771,,,101751586.48354754,,,,,,89321393.81,,98606848.69827531,,20291867.733519025,167049424.7840078,,,24077473.011559576,25552012.096064117,150269206.03,,12473553.94,,,,66451029.90098522,,191527574.93,,,,,,53016186.5837695,,,27691865.9178887,58469050.606997944,,,6558014.699561484,10751274,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628208000,06/08/2021,98341878511.50244,4907518594.005653,335314135.6497413,16417786299.492693,192777242.40227002,1479313938.212701,2851454562.901142,6398975225.142893,,,939250809.8739166,107960767.67301401,,,81006748.61366153,361679010.3451514,,,,1902983637.9068432,,,88456526.2889488,343705427.68486255,82620856.8889542,,,35892651.14922417,,,101751586.48354754,,,,,,93234600.60000001,,103160050.15695214,,23076668.986227136,170169948.21081147,,,24008877.106352802,26218959.057518248,155727255.87,,12473553.94,,,,68019212.42410481,,197007058.59,,,,,,53735115.24074781,,,26454321.178529494,61063280.15893132,,,7070045.746949283,11231096,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628294400,07/08/2021,100839793452.24301,4939815070.704086,351834054.3569052,17015961926.41109,207211389.94791096,1495160644.5996442,2899709794.5091324,6441239911.554746,,,953142169.882396,111938858.72292878,,,83382916.10553373,379025718.70953757,,,,2010738057.2201166,,,88667262.97396483,355224927.9476133,87151876.7573896,,,36923826.42891891,,,101751586.48354754,,,,,,97368554.14,,108043675.43821928,,28562738.57499087,177643541.07722974,,,24883369.25867963,25393383.98989157,158658675.47,,12473553.94,,,,69745632.42617482,,200780114.43,,,,,,49313183.27576559,,,26713123.46997901,62617358.3656333,,,7192465.70137973,12144852,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628380800,08/08/2021,102866275067.52824,4739016547.324535,347899298.3568177,17166507090.595606,195278503.79102096,1473922015.697403,3036862094.931713,6475176231.009177,,,991321240.2194474,106505660.50454506,,,87268701.56351376,371551169.1142951,,,,2111950573.3560915,,,89587075.72942573,370396246.24761915,82371734.44071797,,,36652347.40176301,,,101751586.48354754,,,,,,97566629.38000001,,107393916.84553123,,25763826.40335696,171877731.88805723,,,23885206.74870328,29043118.67157889,149795684.03,,12473553.94,,,,67122820.50569677,,199427826.94,,,,,,51827343.196804225,,,26728662.380823255,59277826.65820447,,,7081861.6789023215,11984745,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628467200,09/08/2021,103380447116.68135,4869285140.510786,352978112.7841911,17365406341.50995,202456948.18149158,1518493772.5993311,2989544988.191365,6296331810.159709,,,934678978.737646,110065368.92612292,,,88223829.34274669,382898946.56209373,,,,2114417750.6107912,,,89570333.96236764,370400716.4341554,85012206.56734191,,,37934619.67242309,,,101751586.48354754,,,,,,102585843.64,,109652840.14117871,,25374780.87163116,177111159.30407786,,,25056247.892386425,28154594.497193508,156808956.76,,12473553.94,,,,69377696.26594526,,240410891.5,,,,,,49819607.917828485,,,25331893.295498796,62339338.4973401,,,7178689.198323393,13358654,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628553600,10/08/2021,104998912155.7187,5226944191.261451,358609677.68285644,17995281246.0761,239158206.21196797,1503699674.6114461,3005122088.4989147,6405725103.634773,,,991061600.9762866,115605312.33991857,,,92836844.23382753,389741100.91814625,,,,2126058324.2637906,,,89896929.2163971,366994173.52854156,84376343.11818433,,,37600173.230717205,,,101751586.48354754,,,,,,102052219.44,,110686416.07490748,,19225014.879757866,160315228.09148568,,,26544163.353932198,30373150.415656578,159383774.14,,12473553.94,,,,68742378.05426034,,237734084.28,,,,,,51213378.903833106,,,25708024.54194507,64729533.58156816,,,6989676.9877889445,12392852,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628640000,11/08/2021,104912779925.13,5285672783.948414,370653185.5687043,17897910364.73444,241218987.31540617,1509638539.3553638,3012606521.955098,6395015658.748742,,,999997560.8743585,123028887.8559105,,,96377560.91028103,406056035.1414944,,,,2123893423.2997575,,,89638587.04892606,374064267.2220601,87746210.8524076,,,38230825.069628224,,,101751345.58807498,,,,,,103472325.91,,111361533.57442889,,20025329.704229496,163539027.1078876,,,28780816.5275212,29146987.831444968,168248782.11,,12473553.94,,,,74939686.663563,,231467696.13,,,43936159.24741249,,,50440408.971215405,,,26142932.068798784,69425686.40430547,,,7739030.586113149,12820810,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628726400,12/08/2021,104862932822.00562,5246066560.726427,367608885.22343564,17844642779.81525,242134013.66455045,1570384305.234045,3254292248.235612,6397456477.069031,,,1061374288.4209183,121736411.68823706,,,96280795.13585863,400859951.69329596,,,,2155120620.0219197,,,89968003.25673763,385920760.9640766,85234029.0381466,,,40774203.90431923,,,101751292.92160326,,,,,,100225357.37,,108699658.44277193,,20610118.935371853,125204317.17295738,,,27234488.4260859,31012239.31841847,159741882.9,,12473553.94,,,,73006372.17101449,,226593081.42,,,43118186.828979634,,,50351072.80252733,,,25757060.574170724,64227894.12568515,,,7119208.259391148,12948845,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628812800,13/08/2021,107055478536.74034,5400074548.124934,389425861.70225275,18141760066.21882,259556235.56243333,1643213269.3024657,3305998826.5345635,6472805094.209164,,,1115005980.8925796,132711568.5994743,,,94980983.97792353,421327870.14290965,,,,2159064473.3726225,,,89557948.11350755,372606835.3066389,98390053.99141148,,,43072397.510439515,,,101751242.8933046,,,,,,108378213.86999999,,113257530.9451226,,20688236.60925022,138533811.03586572,,,29773740.163631704,30555203.825053986,177845838.76,,12473553.94,,,,81275876.47082055,,236827133.09,,,49459844.86647053,,,48824500.62483927,,,25499830.27983187,69613707.30987057,,,7532252.018309222,12952346,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628899200,14/08/2021,109586356871.97423,5346744485.824392,391649898.0572135,18613525255.316456,253537041.83815172,1689948490.1804276,3429671651.581113,6629338423.258163,,,1165692788.542361,138499788.5577697,,,105747738.83417974,429388247.6915958,,,,2182093426.703202,,,90084413.48376438,386416206.24965537,106039404.35799408,,,42233956.883080214,,,101751005.79680295,,,,,,107649196.80000001,,113636009.50833547,,17682428.420735035,139562112.69811398,,,29538087.33145465,32249122.43054328,180898927.74,,12473553.94,,,,82934112.78419197,,238219163.21,,,48410821.577502765,,,51480437.70140916,,,25918290.504694447,72784326.31907327,,,7734761.887858321,13860656,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628985600,15/08/2021,109780304320.68767,5546379759.737902,391617046.2775521,18717467953.802,256953829.27598038,1835319379.2435095,3472466025.868679,6499776846.238982,,,1476422126.3984902,142894876.3243763,,,104182459.07348649,428898423.1987554,,,,2224288948.121999,,,90274073.03480956,384124237.4459272,106229668.01349096,,,43311221.71582774,,,101750956.33809803,,,,,,107611745.55999999,,112943289.98801312,,18702343.34071258,143494293.32236165,,,31807470.949025422,31085578.114003196,181818057.54,,12473553.94,,,,82125065.81211936,,242103998.44,,,49369651.01284585,,,51070487.54697609,,,25541422.887801483,72456700.64770088,,,7658236.17132447,13523253,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629072000,16/08/2021,109393115348.09824,6108459291.51461,405568656.4022691,18818729782.90167,254714280.5690085,1949281182.252092,3525708293.8036957,6477748256.744308,,,1476007680.2011235,145385258.22311574,,,108404161.49860398,429943224.572183,,,,2175503505.090583,,,90268786.84734479,384398167.98515123,102759160.03307727,,,41426822.3603926,,,101750907.0073445,,,,,,105424960.75999999,,112726727.72945236,,19754277.53415174,135851792.02505776,,,30756557.863096848,31694777.05992695,183682074.23,,12473553.94,,,,79088341.67924026,,236522293.8,,,55509299.37941712,,,50080188.70514026,,,25423127.530784912,70328454.5658445,,,7780937.804338772,13524449,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629158400,17/08/2021,107742323775.49973,6571281673.5744095,402122627.5681864,18443018779.698616,265729757.8392382,2011473249.5440679,3554010248.27785,6278317912.858171,,0,1334497524.0716755,147603585.0029582,,,106598951.20339553,420323828.274488,,,,2142479061.1411147,,,90669862.24937618,400787547.0630638,188409875.5517511,,,42010088.95711618,,,101750704.99036182,,,,,,103050100.68,,109430538.85004301,,19656007.22432749,131689502.28472224,,,29171916.610086244,30224644.012016073,169431649.62,,12473553.94,,,,76961782.90638095,,228829812.53,,,51621106.83293055,,,52936484.97243597,,,24867625.359886594,64785728.008066684,,,7718699.893478967,13440667,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629244800,18/08/2021,107099124054.65007,7434329749.141652,411968102.4549215,18383847362.25523,312206510.0233254,2240258766.408534,3454754962.350281,6106943858.355583,,0,1268975012.0897849,166866958.17510554,,,103617196.86661592,422296258.3959258,,,,2129433585.7189586,,,90587850.24744076,394968662.99870884,188783076.56062227,,,40941047.752414994,,,101750656.21855003,,,,,,103871535.32000001,,108620740.80974141,,18905114.579860304,132345316.08985433,,,31654040.612091076,31559372.81394626,170532560.16,,12473553.94,,,,74762628.15623632,,228190142.71,,,54113256.83606382,,,49317635.920684785,,,24720675.91752945,63482339.39266465,,,7597540.016508247,12920836,,,3210984.155052117,,,,,,,,,,,,,,,,,,,,,,,,,,,
